0.0,0.833,0.708,0.639,0.611,1.0,0.764,0.764,0.653,0.917,0.722,0.764,0.486,0.722,0.875,0.8059999999999999,0.639,0.778,0.875,0.708,0.792,0.542,0.958,0.764,0.625,0.778,0.8190000000000001,0.764,0.875,0.6809999999999999,0.833,0.583,1.0,0.708,0.639,0.611,0.8190000000000001,0.764,0.653,0.764,0.875,0.764,0.40299999999999997,0.708,0.889,0.722,0.875,0.875,0.722,0.8059999999999999,1.0,0.764,0.6809999999999999,0.611,0.75
0.833,0.0,0.792,0.639,0.444,0.833,0.847,0.6809999999999999,0.569,0.917,0.722,0.847,0.40299999999999997,0.722,0.792,0.8059999999999999,0.639,0.611,0.792,0.792,0.708,0.45799999999999996,0.875,0.6809999999999999,0.708,0.611,0.736,0.847,0.792,0.764,0.667,0.583,0.833,0.792,0.639,0.444,0.736,0.847,0.569,0.6809999999999999,0.792,0.6809999999999999,0.486,0.792,0.722,0.722,0.792,0.792,0.722,0.8059999999999999,0.833,0.847,0.764,0.611,0.75
0.708,0.792,0.0,0.625,0.431,0.708,0.833,0.778,0.444,0.792,0.708,0.75,0.278,0.8190000000000001,0.667,0.792,0.736,0.486,0.667,0.889,0.583,0.556,0.75,0.778,0.8059999999999999,0.486,0.722,0.833,0.667,0.778,0.542,0.569,0.708,1.0,0.625,0.431,0.722,0.75,0.444,0.778,0.667,0.778,0.361,0.889,0.597,0.8190000000000001,0.667,0.667,0.708,0.792,0.708,0.833,0.778,0.40299999999999997,0.625
0.639,0.639,0.625,0.0,0.25,0.639,0.792,0.764,0.542,0.639,0.6940000000000001,0.708,0.375,0.8059999999999999,0.764,0.75,0.889,0.41700000000000004,0.764,0.736,0.514,0.542,0.6809999999999999,0.764,0.8190000000000001,0.41700000000000004,0.708,0.792,0.764,0.764,0.47200000000000003,0.528,0.639,0.625,1.0,0.25,0.708,0.708,0.542,0.764,0.764,0.764,0.375,0.736,0.528,0.8059999999999999,0.764,0.764,0.6940000000000001,0.75,0.639,0.792,0.764,0.5,0.47200000000000003
0.611,0.444,0.431,0.25,0.0,0.611,0.375,0.375,0.597,0.528,0.556,0.375,0.764,0.33299999999999996,0.486,0.41700000000000004,0.25,0.722,0.486,0.431,0.736,0.486,0.569,0.375,0.34700000000000003,0.722,0.542,0.375,0.486,0.292,0.778,0.528,0.611,0.431,0.25,1.0,0.542,0.375,0.597,0.375,0.486,0.375,0.6809999999999999,0.431,0.722,0.33299999999999996,0.486,0.486,0.556,0.41700000000000004,0.611,0.375,0.292,0.556,0.6940000000000001
1.0,0.833,0.708,0.639,0.611,0.0,0.764,0.764,0.653,0.917,0.722,0.764,0.486,0.722,0.875,0.8059999999999999,0.639,0.778,0.875,0.708,0.792,0.542,0.958,0.764,0.625,0.778,0.8190000000000001,0.764,0.875,0.6809999999999999,0.833,0.583,1.0,0.708,0.639,0.611,0.8190000000000001,0.764,0.653,0.764,0.875,0.764,0.40299999999999997,0.708,0.889,0.722,0.875,0.875,0.722,0.8059999999999999,1.0,0.764,0.6809999999999999,0.611,0.75
0.764,0.847,0.833,0.792,0.375,0.764,0.0,0.722,0.5,0.847,0.653,0.917,0.33299999999999996,0.764,0.722,0.958,0.6809999999999999,0.542,0.722,0.9440000000000001,0.639,0.5,0.8059999999999999,0.722,0.861,0.542,0.667,1.0,0.722,0.722,0.597,0.736,0.764,0.833,0.792,0.375,0.667,0.917,0.5,0.722,0.722,0.722,0.41700000000000004,0.9440000000000001,0.653,0.764,0.722,0.722,0.653,0.958,0.764,1.0,0.722,0.45799999999999996,0.6809999999999999
0.764,0.6809999999999999,0.778,0.764,0.375,0.764,0.722,0.0,0.41700000000000004,0.764,0.736,0.722,0.25,0.958,0.639,0.764,0.875,0.542,0.639,0.667,0.556,0.778,0.722,1.0,0.583,0.542,0.833,0.722,0.639,0.917,0.597,0.542,0.764,0.778,0.764,0.375,0.833,0.722,0.41700000000000004,1.0,0.639,1.0,0.25,0.667,0.653,0.958,0.639,0.639,0.736,0.764,0.764,0.722,0.917,0.375,0.597
0.653,0.569,0.444,0.542,0.597,0.653,0.5,0.41700000000000004,0.0,0.569,0.569,0.41700000000000004,0.833,0.45799999999999996,0.778,0.45799999999999996,0.542,0.875,0.778,0.444,0.528,0.639,0.6940000000000001,0.41700000000000004,0.528,0.875,0.47200000000000003,0.5,0.778,0.41700000000000004,0.486,0.6809999999999999,0.653,0.444,0.542,0.597,0.47200000000000003,0.41700000000000004,1.0,0.41700000000000004,0.778,0.41700000000000004,0.75,0.444,0.764,0.45799999999999996,0.778,0.778,0.569,0.45799999999999996,0.653,0.5,0.41700000000000004,0.958,0.40299999999999997
0.917,0.917,0.792,0.639,0.528,0.917,0.847,0.764,0.569,0.0,0.722,0.847,0.40299999999999997,0.722,0.792,0.889,0.639,0.6940000000000001,0.792,0.792,0.708,0.542,0.875,0.764,0.708,0.6940000000000001,0.8190000000000001,0.847,0.792,0.6809999999999999,0.75,0.667,0.917,0.792,0.639,0.528,0.8190000000000001,0.847,0.569,0.764,0.792,0.764,0.486,0.792,0.8059999999999999,0.722,0.792,0.792,0.722,0.889,0.917,0.847,0.6809999999999999,0.528,0.833
0.722,0.722,0.708,0.6940000000000001,0.556,0.722,0.653,0.736,0.569,0.722,0.0,0.569,0.40299999999999997,0.778,0.6809999999999999,0.611,0.6940000000000001,0.611,0.6809999999999999,0.708,0.597,0.625,0.764,0.736,0.625,0.611,0.903,0.653,0.6809999999999999,0.736,0.556,0.5,0.722,0.708,0.6940000000000001,0.556,0.903,0.569,0.569,0.736,0.6809999999999999,0.736,0.40299999999999997,0.708,0.722,0.778,0.6809999999999999,0.6809999999999999,1.0,0.611,0.722,0.653,0.736,0.528,0.556
0.764,0.847,0.75,0.708,0.375,0.764,0.917,0.722,0.41700000000000004,0.847,0.569,0.0,0.25,0.6809999999999999,0.639,0.958,0.597,0.542,0.639,0.861,0.556,0.5,0.722,0.722,0.778,0.542,0.667,0.917,0.639,0.722,0.597,0.736,0.764,0.75,0.708,0.375,0.667,1.0,0.41700000000000004,0.722,0.639,0.722,0.33299999999999996,0.861,0.653,0.6809999999999999,0.639,0.639,0.569,0.958,0.764,0.917,0.722,0.45799999999999996,0.6809999999999999
0.486,0.40299999999999997,0.278,0.375,0.764,0.486,0.33299999999999996,0.25,0.833,0.40299999999999997,0.40299999999999997,0.25,0.0,0.292,0.611,0.292,0.375,0.708,0.611,0.278,0.6940000000000001,0.47200000000000003,0.528,0.25,0.361,0.708,0.306,0.33299999999999996,0.611,0.25,0.653,0.514,0.486,0.278,0.375,0.764,0.306,0.25,0.833,0.25,0.611,0.25,0.917,0.278,0.597,0.292,0.611,0.611,0.40299999999999997,0.292,0.486,0.33299999999999996,0.25,0.792,0.569
0.722,0.722,0.8190000000000001,0.8059999999999999,0.33299999999999996,0.722,0.764,0.958,0.45799999999999996,0.722,0.778,0.6809999999999999,0.292,0.0,0.6809999999999999,0.722,0.917,0.5,0.6809999999999999,0.708,0.597,0.736,0.764,0.958,0.625,0.5,0.792,0.764,0.6809999999999999,0.958,0.556,0.5,0.722,0.8190000000000001,0.8059999999999999,0.33299999999999996,0.792,0.6809999999999999,0.45799999999999996,0.958,0.6809999999999999,0.958,0.292,0.708,0.611,1.0,0.6809999999999999,0.6809999999999999,0.778,0.722,0.722,0.764,0.958,0.41700000000000004,0.556
0.875,0.792,0.667,0.764,0.486,0.875,0.722,0.639,0.778,0.792,0.6809999999999999,0.639,0.611,0.6809999999999999,0.0,0.6809999999999999,0.764,0.653,1.0,0.667,0.75,0.41700000000000004,0.917,0.639,0.75,0.653,0.6940000000000001,0.722,1.0,0.639,0.708,0.45799999999999996,0.875,0.667,0.764,0.486,0.6940000000000001,0.639,0.778,0.639,1.0,0.639,0.528,0.667,0.764,0.6809999999999999,1.0,1.0,0.6809999999999999,0.6809999999999999,0.875,0.722,0.639,0.736,0.625
0.8059999999999999,0.8059999999999999,0.792,0.75,0.41700000000000004,0.8059999999999999,0.958,0.764,0.45799999999999996,0.889,0.611,0.958,0.292,0.722,0.6809999999999999,0.0,0.639,0.583,0.6809999999999999,0.903,0.597,0.542,0.764,0.764,0.8190000000000001,0.583,0.708,0.958,0.6809999999999999,0.6809999999999999,0.639,0.778,0.8059999999999999,0.792,0.75,0.41700000000000004,0.708,0.958,0.45799999999999996,0.764,0.6809999999999999,0.764,0.375,0.903,0.6940000000000001,0.722,0.6809999999999999,0.6809999999999999,0.611,1.0,0.8059999999999999,0.958,0.6809999999999999,0.41700000000000004,0.722
0.639,0.639,0.736,0.889,0.25,0.639,0.6809999999999999,0.875,0.542,0.639,0.6940000000000001,0.597,0.375,0.917,0.764,0.639,0.0,0.41700000000000004,0.764,0.625,0.514,0.653,0.6809999999999999,0.875,0.708,0.41700000000000004,0.708,0.6809999999999999,0.764,0.875,0.47200000000000003,0.41700000000000004,0.639,0.736,0.889,0.25,0.708,0.597,0.542,0.875,0.764,0.875,0.375,0.625,0.528,0.917,0.764,0.764,0.6940000000000001,0.639,0.639,0.6809999999999999,0.875,0.5,0.47200000000000003
0.778,0.611,0.486,0.41700000000000004,0.722,0.778,0.542,0.542,0.875,0.6940000000000001,0.611,0.542,0.708,0.5,0.653,0.583,0.41700000000000004,0.0,0.653,0.486,0.569,0.764,0.736,0.542,0.40299999999999997,1.0,0.597,0.542,0.653,0.45799999999999996,0.611,0.8059999999999999,0.778,0.486,0.41700000000000004,0.722,0.597,0.542,0.875,0.542,0.653,0.542,0.625,0.486,0.889,0.5,0.653,0.653,0.611,0.583,0.778,0.542,0.45799999999999996,0.833,0.528
0.875,0.792,0.667,0.764,0.486,0.875,0.722,0.639,0.778,0.792,0.6809999999999999,0.639,0.611,0.6809999999999999,1.0,0.6809999999999999,0.764,0.653,0.0,0.667,0.75,0.41700000000000004,0.917,0.639,0.75,0.653,0.6940000000000001,0.722,1.0,0.639,0.708,0.45799999999999996,0.875,0.667,0.764,0.486,0.6940000000000001,0.639,0.778,0.639,1.0,0.639,0.528,0.667,0.764,0.6809999999999999,1.0,1.0,0.6809999999999999,0.6809999999999999,0.875,0.722,0.639,0.736,0.625
0.708,0.792,0.889,0.736,0.431,0.708,0.9440000000000001,0.667,0.444,0.792,0.708,0.861,0.278,0.708,0.667,0.903,0.625,0.486,0.667,0.0,0.583,0.444,0.75,0.667,0.917,0.486,0.722,0.9440000000000001,0.667,0.667,0.542,0.6809999999999999,0.708,0.889,0.736,0.431,0.722,0.861,0.444,0.667,0.667,0.667,0.361,1.0,0.597,0.708,0.667,0.667,0.708,0.903,0.708,0.9440000000000001,0.667,0.40299999999999997,0.625
0.792,0.708,0.583,0.514,0.736,0.792,0.639,0.556,0.528,0.708,0.597,0.556,0.6940000000000001,0.597,0.75,0.597,0.514,0.569,0.75,0.583,0.0,0.33299999999999996,0.833,0.556,0.5,0.569,0.611,0.639,0.75,0.556,0.958,0.375,0.792,0.583,0.514,0.736,0.611,0.556,0.528,0.556,0.75,0.556,0.611,0.583,0.6809999999999999,0.597,0.75,0.75,0.597,0.597,0.792,0.639,0.556,0.486,0.875
0.542,0.45799999999999996,0.556,0.542,0.486,0.542,0.5,0.778,0.639,0.542,0.625,0.5,0.47200000000000003,0.736,0.41700000000000004,0.542,0.653,0.764,0.41700000000000004,0.444,0.33299999999999996,0.0,0.5,0.778,0.361,0.764,0.611,0.5,0.41700000000000004,0.6940000000000001,0.375,0.764,0.542,0.556,0.542,0.486,0.611,0.5,0.639,0.778,0.41700000000000004,0.778,0.47200000000000003,0.444,0.653,0.736,0.41700000000000004,0.41700000000000004,0.625,0.542,0.542,0.5,0.6940000000000001,0.597,0.375
0.958,0.875,0.75,0.6809999999999999,0.569,0.958,0.8059999999999999,0.722,0.6940000000000001,0.875,0.764,0.722,0.528,0.764,0.917,0.764,0.6809999999999999,0.736,0.917,0.75,0.833,0.5,0.0,0.722,0.667,0.736,0.778,0.8059999999999999,0.917,0.722,0.792,0.542,0.958,0.75,0.6809999999999999,0.569,0.778,0.722,0.6940000000000001,0.722,0.917,0.722,0.444,0.75,0.847,0.764,0.917,0.917,0.764,0.764,0.958,0.8059999999999999,0.722,0.653,0.708
0.764,0.6809999999999999,0.778,0.764,0.375,0.764,0.722,1.0,0.41700000000000004,0.764,0.736,0.722,0.25,0.958,0.639,0.764,0.875,0.542,0.639,0.667,0.556,0.778,0.722,0.0,0.583,0.542,0.833,0.722,0.639,0.917,0.597,0.542,0.764,0.778,0.764,0.375,0.833,0.722,0.41700000000000004,1.0,0.639,1.0,0.25,0.667,0.653,0.958,0.639,0.639,0.736,0.764,0.764,0.722,0.917,0.375,0.597
0.625,0.708,0.8059999999999999,0.8190000000000001,0.34700000000000003,0.625,0.861,0.583,0.528,0.708,0.625,0.778,0.361,0.625,0.75,0.8190000000000001,0.708,0.40299999999999997,0.75,0.917,0.5,0.361,0.667,0.583,0.0,0.40299999999999997,0.639,0.861,0.75,0.583,0.45799999999999996,0.597,0.625,0.8059999999999999,0.8190000000000001,0.34700000000000003,0.639,0.778,0.528,0.583,0.75,0.583,0.444,0.917,0.514,0.625,0.75,0.75,0.625,0.8190000000000001,0.625,0.861,0.583,0.486,0.542
0.778,0.611,0.486,0.41700000000000004,0.722,0.778,0.542,0.542,0.875,0.6940000000000001,0.611,0.542,0.708,0.5,0.653,0.583,0.41700000000000004,1.0,0.653,0.486,0.569,0.764,0.736,0.542,0.40299999999999997,0.0,0.597,0.542,0.653,0.45799999999999996,0.611,0.8059999999999999,0.778,0.486,0.41700000000000004,0.722,0.597,0.542,0.875,0.542,0.653,0.542,0.625,0.486,0.889,0.5,0.653,0.653,0.611,0.583,0.778,0.542,0.45799999999999996,0.833,0.528
0.8190000000000001,0.736,0.722,0.708,0.542,0.8190000000000001,0.667,0.833,0.47200000000000003,0.8190000000000001,0.903,0.667,0.306,0.792,0.6940000000000001,0.708,0.708,0.597,0.6940000000000001,0.722,0.611,0.611,0.778,0.833,0.639,0.597,0.0,0.667,0.6940000000000001,0.75,0.653,0.486,0.8190000000000001,0.722,0.708,0.542,1.0,0.667,0.47200000000000003,0.833,0.6940000000000001,0.833,0.306,0.722,0.708,0.792,0.6940000000000001,0.6940000000000001,0.903,0.708,0.8190000000000001,0.667,0.75,0.431,0.653
